stmtid,accountno,branch,custid,txncode,txnrefno,narration,txndate,valuedate,ccy,amount,lcyamount,excrate,ourref,systemid,override,inuser,indatetime,authuser,audatetime,userbranch
99035844.002,920005000001,12,990099,16,AT0102000051,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,35500,35500,0,ATM:23001,AT,,Online,02-Jan-25 22:12:59,Auto,02-Jan-25 22:12:59,BNK
99074841.001,124000623321,12,62332,16,AT0102000052,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,36000,36000,0,920005000001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99074841.002,920005000001,12,990099,16,AT0102000052,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,36000,36000,0,ATM:22001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99093729.001,122206029244,12,602924,16,AT0102000053,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,36500,36500,0,920005000001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99093729.002,920005000001,12,990099,16,AT0102000053,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,36500,36500,0,ATM:22001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99217375.001,122201527471,12,152747,16,AT0102000054,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,37000,37000,0,920005000001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99217375.002,920005000001,12,990099,16,AT0102000054,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,37000,37000,0,ATM:22001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99123962.001,122201824257,12,182425,16,AT0102000055,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,37500,37500,0,920005000001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99123962.002,920005000001,12,990099,16,AT0102000055,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,37500,37500,0,ATM:22001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99117188.001,124000496596,12,49659,16,AT0102000056,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,38000,38000,0,920005000001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99117188.002,920005000001,12,990099,16,AT0102000056,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,38000,38000,0,ATM:22001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99048743.001,123604660105,12,466010,16,AT0102000057,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,38500,38500,0,920005000001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99048743.002,920005000001,12,990099,16,AT0102000057,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,38500,38500,0,ATM:22001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99008580.001,122202437806,12,243780,16,AT0102000058,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,39000,39000,0,920005000001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99008580.002,920005000001,12,990099,16,AT0102000058,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,39000,39000,0,ATM:22001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99036646.001,124000901201,12,90120,16,AT0102000059,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,39500,39500,0,920005000001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99036646.002,920005000001,12,990099,16,AT0102000059,ATM Withdrawal,06-Jan-25,06-Jan-25,NPR,39500,39500,0,ATM:22001,AT,,Online,02-Jan-25 22:13:00,Auto,02-Jan-25 22:13:00,BNK
99217577.001,012106831614,01,683161,60,CD0102000001,Cash Deposit,06-Jan-25,06-Jan-25,NPR,50500,50500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99217577.002,910001000001,01,990099,60,CD0102000001,Cash Deposit,06-Jan-25,06-Jan-25,NPR,50500,50500,0,012106831614,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99088957.001,012104444724,01,444472,60,CD0102000002,Cash Deposit,06-Jan-25,06-Jan-25,NPR,51000,51000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99088957.002,910001000001,01,990099,60,CD0102000002,Cash Deposit,06-Jan-25,06-Jan-25,NPR,51000,51000,0,012104444724,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99027785.001,012104444824,01,444482,60,CD0102000003,Cash Deposit,06-Jan-25,06-Jan-25,NPR,51500,51500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99027785.002,910001000001,01,990099,60,CD0102000003,Cash Deposit,06-Jan-25,06-Jan-25,NPR,51500,51500,0,012104444824,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99073806.001,011801016717,01,101671,60,CD0102000004,Cash Deposit,06-Jan-25,06-Jan-25,NPR,52000,52000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99073806.002,910001000001,01,990099,60,CD0102000004,Cash Deposit,06-Jan-25,06-Jan-25,NPR,52000,52000,0,011801016717,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99071222.001,012100196042,01,19604,60,CD0102000005,Cash Deposit,06-Jan-25,06-Jan-25,NPR,52500,52500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99071222.002,910001000001,01,990099,60,CD0102000005,Cash Deposit,06-Jan-25,06-Jan-25,NPR,52500,52500,0,012100196042,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99036924.001,012104441555,01,444155,60,CD0102000006,Cash Deposit,06-Jan-25,06-Jan-25,NPR,53000,53000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99036924.002,910001000001,01,990099,60,CD0102000006,Cash Deposit,06-Jan-25,06-Jan-25,NPR,53000,53000,0,012104441555,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99201626.001,011806831058,01,683105,60,CD0102000007,Cash Deposit,06-Jan-25,06-Jan-25,NPR,53500,53500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99201626.002,910001000001,01,990099,60,CD0102000007,Cash Deposit,06-Jan-25,06-Jan-25,NPR,53500,53500,0,011806831058,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99012779.001,012100894363,01,89436,60,CD0102000008,Cash Deposit,06-Jan-25,06-Jan-25,NPR,54000,54000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99012779.002,910001000001,01,990099,60,CD0102000008,Cash Deposit,06-Jan-25,06-Jan-25,NPR,54000,54000,0,012100894363,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99080677.001,011801000290,01,100029,60,CD0102000009,Cash Deposit,06-Jan-25,06-Jan-25,NPR,54500,54500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99080677.002,910001000001,01,990099,60,CD0102000009,Cash Deposit,06-Jan-25,06-Jan-25,NPR,54500,54500,0,011801000290,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99148539.001,011806831194,01,683119,60,CD0102000010,Cash Deposit,06-Jan-25,06-Jan-25,NPR,55000,55000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99148539.002,910001000001,01,990099,60,CD0102000010,Cash Deposit,06-Jan-25,06-Jan-25,NPR,55000,55000,0,011806831194,CD,,Bishnu,02-Jan-25 22:13:01,Narayan,02-Jan-25 22:13:01,BNK
99074995.001,012106832653,01,683265,60,CD0102000011,Cash Deposit,06-Jan-25,06-Jan-25,NPR,55500,55500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99074995.002,910001000001,01,990099,60,CD0102000011,Cash Deposit,06-Jan-25,06-Jan-25,NPR,55500,55500,0,012106832653,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99196860.001,011801015370,01,101537,60,CD0102000012,Cash Deposit,06-Jan-25,06-Jan-25,NPR,56000,56000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99196860.002,910001000001,01,990099,60,CD0102000012,Cash Deposit,06-Jan-25,06-Jan-25,NPR,56000,56000,0,011801015370,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99037156.001,019900091626,01,9162,60,CD0102000013,Cash Deposit,06-Jan-25,06-Jan-25,NPR,56500,56500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99037156.002,910001000001,01,990099,60,CD0102000013,Cash Deposit,06-Jan-25,06-Jan-25,NPR,56500,56500,0,019900091626,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99193206.001,012104440889,01,444088,60,CD0102000014,Cash Deposit,06-Jan-25,06-Jan-25,NPR,57000,57000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99193206.002,910001000001,01,990099,60,CD0102000014,Cash Deposit,06-Jan-25,06-Jan-25,NPR,57000,57000,0,012104440889,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99040611.001,012106830778,01,683077,60,CD0102000015,Cash Deposit,06-Jan-25,06-Jan-25,NPR,57500,57500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99040611.002,910001000001,01,990099,60,CD0102000015,Cash Deposit,06-Jan-25,06-Jan-25,NPR,57500,57500,0,012106830778,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99108133.001,012104441485,01,444148,60,CD0102000016,Cash Deposit,06-Jan-25,06-Jan-25,NPR,58000,58000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99108133.002,910001000001,01,990099,60,CD0102000016,Cash Deposit,06-Jan-25,06-Jan-25,NPR,58000,58000,0,012104441485,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99112033.001,019900020092,01,2009,60,CD0102000017,Cash Deposit,06-Jan-25,06-Jan-25,NPR,58500,58500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99112033.002,910001000001,01,990099,60,CD0102000017,Cash Deposit,06-Jan-25,06-Jan-25,NPR,58500,58500,0,019900020092,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99082436.001,011 00004973,01,497,60,CD0102000018,Cash Deposit,06-Jan-25,06-Jan-25,NPR,59000,59000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99082436.002,910001000001,01,990099,60,CD0102000018,Cash Deposit,06-Jan-25,06-Jan-25,NPR,59000,59000,0,011 00004973,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99043422.001,012100000568,01,56,60,CD0102000019,Cash Deposit,06-Jan-25,06-Jan-25,NPR,59500,59500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99043422.002,910001000001,01,990099,60,CD0102000019,Cash Deposit,06-Jan-25,06-Jan-25,NPR,59500,59500,0,012100000568,CD,,Bishnu,02-Jan-25 22:13:02,Narayan,02-Jan-25 22:13:02,BNK
99031455.001,012104440531,01,444053,60,CD0102000020,Cash Deposit,06-Jan-25,06-Jan-25,NPR,60000,60000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99031455.002,910001000001,01,990099,60,CD0102000020,Cash Deposit,06-Jan-25,06-Jan-25,NPR,60000,60000,0,012104440531,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99200283.001,011800679420,01,67942,60,CD0102000021,Cash Deposit,06-Jan-25,06-Jan-25,NPR,60500,60500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99200283.002,910001000001,01,990099,60,CD0102000021,Cash Deposit,06-Jan-25,06-Jan-25,NPR,60500,60500,0,011800679420,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99115789.001,012104442932,01,444293,60,CD0102000022,Cash Deposit,06-Jan-25,06-Jan-25,NPR,61000,61000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99115789.002,910001000001,01,990099,60,CD0102000022,Cash Deposit,06-Jan-25,06-Jan-25,NPR,61000,61000,0,012104442932,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99092788.001,012104441077,01,444107,60,CD0102000023,Cash Deposit,06-Jan-25,06-Jan-25,NPR,61500,61500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99092788.002,910001000001,01,990099,60,CD0102000023,Cash Deposit,06-Jan-25,06-Jan-25,NPR,61500,61500,0,012104441077,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99090150.001,012104444390,01,444439,60,CD0102000024,Cash Deposit,06-Jan-25,06-Jan-25,NPR,62000,62000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99090150.002,910001000001,01,990099,60,CD0102000024,Cash Deposit,06-Jan-25,06-Jan-25,NPR,62000,62000,0,012104444390,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99162962.001,011800774821,01,77482,60,CD0102000025,Cash Deposit,06-Jan-25,06-Jan-25,NPR,62500,62500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99162962.002,910001000001,01,990099,60,CD0102000025,Cash Deposit,06-Jan-25,06-Jan-25,NPR,62500,62500,0,011800774821,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99023481.001,014500011417,01,1141,60,CD0102000026,Cash Deposit,06-Jan-25,06-Jan-25,JPY,63000,0,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99023481.002,910001000001,01,990099,60,CD0102000026,Cash Deposit,06-Jan-25,06-Jan-25,JPY,63000,0,0,014500011417,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99124603.001,012106830550,01,683055,60,CD0102000027,Cash Deposit,06-Jan-25,06-Jan-25,NPR,63500,63500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99124603.002,910001000001,01,990099,60,CD0102000027,Cash Deposit,06-Jan-25,06-Jan-25,NPR,63500,63500,0,012106830550,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99070093.001,011804006277,01,400627,60,CD0102000028,Cash Deposit,06-Jan-25,06-Jan-25,NPR,64000,64000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99070093.002,910001000001,01,990099,60,CD0102000028,Cash Deposit,06-Jan-25,06-Jan-25,NPR,64000,64000,0,011804006277,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99083528.001,012101826032,01,182603,60,CD0102000029,Cash Deposit,06-Jan-25,06-Jan-25,NPR,64500,64500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99083528.002,910001000001,01,990099,60,CD0102000029,Cash Deposit,06-Jan-25,06-Jan-25,NPR,64500,64500,0,012101826032,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99125200.001,012104443190,01,444319,60,CD0102000030,Cash Deposit,06-Jan-25,06-Jan-25,NPR,65000,65000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99125200.002,910001000001,01,990099,60,CD0102000030,Cash Deposit,06-Jan-25,06-Jan-25,NPR,65000,65000,0,012104443190,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99098550.001,012100680876,01,68087,60,CD0102000031,Cash Deposit,06-Jan-25,06-Jan-25,NPR,65500,65500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99098550.002,910001000001,01,990099,60,CD0102000031,Cash Deposit,06-Jan-25,06-Jan-25,NPR,65500,65500,0,012100680876,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99032178.001,012104024411,01,402441,60,CD0102000032,Cash Deposit,06-Jan-25,06-Jan-25,NPR,66000,66000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99032178.002,910001000001,01,990099,60,CD0102000032,Cash Deposit,06-Jan-25,06-Jan-25,NPR,66000,66000,0,012104024411,CD,,Bishnu,02-Jan-25 22:13:03,Narayan,02-Jan-25 22:13:03,BNK
99095370.001,011806831097,01,683109,60,CD0102000033,Cash Deposit,06-Jan-25,06-Jan-25,NPR,66500,66500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99095370.002,910001000001,01,990099,60,CD0102000033,Cash Deposit,06-Jan-25,06-Jan-25,NPR,66500,66500,0,011806831097,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99179068.001,011803069633,01,306963,60,CD0102000034,Cash Deposit,06-Jan-25,06-Jan-25,NPR,67000,67000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99179068.002,910001000001,01,990099,60,CD0102000034,Cash Deposit,06-Jan-25,06-Jan-25,NPR,67000,67000,0,011803069633,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99109179.001,011800678847,01,67884,60,CD0102000035,Cash Deposit,06-Jan-25,06-Jan-25,NPR,67500,67500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99109179.002,910001000001,01,990099,60,CD0102000035,Cash Deposit,06-Jan-25,06-Jan-25,NPR,67500,67500,0,011800678847,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99164065.001,122205640241,12,564024,60,CD0102000036,Cash Deposit,06-Jan-25,06-Jan-25,NPR,68000,68000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99164065.002,910001000001,12,990099,60,CD0102000036,Cash Deposit,06-Jan-25,06-Jan-25,NPR,68000,68000,0,122205640241,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99001884.001,123605635103,12,563510,60,CD0102000037,Cash Deposit,06-Jan-25,06-Jan-25,NPR,68500,68500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99001884.002,910001000001,12,990099,60,CD0102000037,Cash Deposit,06-Jan-25,06-Jan-25,NPR,68500,68500,0,123605635103,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99125515.001,122200484396,12,48439,60,CD0102000038,Cash Deposit,06-Jan-25,06-Jan-25,NPR,69000,69000,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99125515.002,910001000001,12,990099,60,CD0102000038,Cash Deposit,06-Jan-25,06-Jan-25,NPR,69000,69000,0,122200484396,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99068220.001,122200109551,12,10955,60,CD0102000039,Cash Deposit,06-Jan-25,06-Jan-25,NPR,69500,69500,0,910001000001,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99068220.002,910001000001,12,990099,60,CD0102000039,Cash Deposit,06-Jan-25,06-Jan-25,NPR,69500,69500,0,122200109551,CD,,Bishnu,02-Jan-25 22:13:04,Narayan,02-Jan-25 22:13:04,BNK
99040469.001,012101531117,01,153111,11,MP0102000001,Mobile Payment,06-Jan-25,06-Jan-25,NPR,900,900,0,920002000001,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99040469.002,920002000001,01,990099,11,MP0102000001,Mobile Payment,06-Jan-25,06-Jan-25,NPR,900,900,0,9856060916,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99048954.001,014500002840,01,284,11,MP0102000002,Mobile Payment,06-Jan-25,06-Jan-25,NPR,1400,1400,0,920002000001,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99048954.002,920002000001,01,990099,11,MP0102000002,Mobile Payment,06-Jan-25,06-Jan-25,NPR,1400,1400,0,,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99062336.001,012106832221,01,683222,11,MP0102000003,Mobile Payment,06-Jan-25,06-Jan-25,NPR,1900,1900,0,920002000001,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99062336.002,920002000001,01,990099,11,MP0102000003,Mobile Payment,06-Jan-25,06-Jan-25,NPR,1900,1900,0,9803648028,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99143590.001,011801477823,01,147782,11,MP0102000004,Mobile Payment,06-Jan-25,06-Jan-25,NPR,2400,2400,0,920002000001,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99143590.002,920002000001,01,990099,11,MP0102000004,Mobile Payment,06-Jan-25,06-Jan-25,NPR,2400,2400,0,9841402235,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99173150.001,012106830231,01,683023,11,MP0102000005,Mobile Payment,06-Jan-25,06-Jan-25,NPR,2900,2900,0,920002000001,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99173150.002,920002000001,01,990099,11,MP0102000005,Mobile Payment,06-Jan-25,06-Jan-25,NPR,2900,2900,0,9848818641,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99215621.001,012106832287,01,683228,11,MP0102000006,Mobile Payment,06-Jan-25,06-Jan-25,NPR,3400,3400,0,920002000001,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99215621.002,920002000001,01,990099,11,MP0102000006,Mobile Payment,06-Jan-25,06-Jan-25,NPR,3400,3400,0,9843476097,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99181510.001,012103053067,01,305306,11,MP0102000007,Mobile Payment,06-Jan-25,06-Jan-25,NPR,3900,3900,0,920002000001,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99181510.002,920002000001,01,990099,11,MP0102000007,Mobile Payment,06-Jan-25,06-Jan-25,NPR,3900,3900,0,9841195454,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99086751.001,014500002842,01,284,11,MP0102000008,Mobile Payment,06-Jan-25,06-Jan-25,NPR,4400,4400,0,920002000001,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99086751.002,920002000001,01,990099,11,MP0102000008,Mobile Payment,06-Jan-25,06-Jan-25,NPR,4400,4400,0,,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99031972.001,012104442513,01,444251,11,MP0102000009,Mobile Payment,06-Jan-25,06-Jan-25,NPR,4900,4900,0,920002000001,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99031972.002,920002000001,01,990099,11,MP0102000009,Mobile Payment,06-Jan-25,06-Jan-25,NPR,4900,4900,0,9812080014,MP,,Online,02-Jan-25 22:13:05,Auto,02-Jan-25 22:13:05,BNK
99206205.001,012100059360,01,5936,16,AT0102000001,ATM Withdrawal,07-Jan-25,07-Jan-25,NPR,2500,2500,0,920005000001,AT,,Online,02-Jan-25 22:13:06,Auto,02-Jan-25 22:13:06,BNK
99206205.002,920005000001,01,990099,16,AT0102000001,ATM Withdrawal,07-Jan-25,07-Jan-25,NPR,2500,2500,0,ATM:21001,AT,,Online,02-Jan-25 22:13:06,Auto,02-Jan-25 22:13:06,BNK
99127830.001,014500002885,01,288,16,AT0102000002,ATM Withdrawal,07-Jan-25,07-Jan-25,NPR,3000,3000,0,920005000001,AT,,Online,02-Jan-25 22:13:06,Auto,02-Jan-25 22:13:06,BNK
99127830.002,920005000001,01,990099,16,AT0102000002,ATM Withdrawal,07-Jan-25,07-Jan-25,NPR,3000,3000,0,ATM:21001,AT,,Online,02-Jan-25 22:13:06,Auto,02-Jan-25 22:13:06,BNK
99119611.001,011800393692,01,39369,16,AT0102000003,ATM Withdrawal,07-Jan-25,07-Jan-25,NPR,3500,3500,0,920005000001,AT,,Online,02-Jan-25 22:13:06,Auto,02-Jan-25 22:13:06,BNK
99119611.002,920005000001,01,990099,16,AT0102000003,ATM Withdrawal,07-Jan-25,07-Jan-25,NPR,3500,3500,0,ATM:21001,AT,,Online,02-Jan-25 22:13:06,Auto,02-Jan-25 22:13:06,BNK
99157252.001,012106831212,01,683121,16,AT0102000004,ATM Withdrawal,07-Jan-25,07-Jan-25,NPR,4000,4000,0,920005000001,AT,,Online,02-Jan-25 22:13:06,Auto,02-Jan-25 22:13:06,BNK
99157252.002,920005000001,01,990099,16,AT0102000004,ATM Withdrawal,07-Jan-25,07-Jan-25,NPR,4000,4000,0,ATM:21001,AT,,Online,02-Jan-25 22:13:06,Auto,02-Jan-25 22:13:06,BNK
99150201.001,012104000625,01,400062,16,AT0102000005,ATM Withdrawal,07-Jan-25,07-Jan-25,NPR,4500,4500,0,920005000001,AT,,Online,02-Jan-25 22:13:06,Auto,02-Jan-25 22:13:06,BNK
99150201.002,920005000001,01,990099,16,AT0102000005,ATM Withdrawal,07-Jan-25,07-Jan-25,NPR,4500,4500,0,ATM:21001,AT,,Online,02-Jan-25 22:13:06,Auto,02-Jan-25 22:13:06,BNK
99045396.001,014500002843,01,284,16,AT0102000006,ATM Withdrawal,07-Jan-25,07-Jan-25,NPR,5000,5000,0,920005000001,AT,,Online,02-Jan-25 22:13:06,Auto,02-Jan-25 22:13:06,BNK
